text;section
"3157. Уащш-чЕвыр-ра неперех. стать длинным изнутри; вытянуться, вытягиваться изнутри. Джьандра гвысквша- ла д-а-уац]-чвры-11. Джьандра, 113. Джандра за два тода вытянулся изнутри (стал длинным изнутри).";99. ПРЕВЕРБ уац/! (ы)+КОРНИ
3158. Уащ!-ша-ра неперех. случиться, произойти изнут- ри чего-л. Ари ауысгьи акыт Й-а-уац!-ша-тЕ. Аб. Т. И это дело произошло в селении (произошло изнутри селения).;99. ПРЕВЕРБ уац/! (ы)+КОРНИ
3159. Уащ-швшв-ра неперех. свистнуть, свистеть изнут- ри чего-л. Аурам дМауацИившвуан (д-Ма-а-уацТ-швшв-уан). Аб. Т. Он (ч.) свистел с улицы (евиетел изнутри улицы).;99. ПРЕВЕРБ уац/! (ы)+КОРНИ
3160. Уащ!-щща-ра неперех. незаметно уйти изнутри че- го-л. Аурам д-а-уащ-мща-х-1. Аб. Т. Он (ч.) незаметно ушел с улицы (ушел изнутри улицы).;99. ПРЕВЕРБ уац/! (ы)+КОРНИ
3161. Уах1в-та-гыл-ра//уых1в-та-гыл-ра неперех. встать, стать за кем, чем-л. Дартьи ашкТвокваква й-р-уахТв-та- тыл. Т. Т. Ашахв, 82. Они погнались за белыми (они встали сзади белых).;100. ПРЕВЕРБ уах1в-та//ух!в-та+ КОРНИ
3162. УахТв-та-гТвара//уых1в-та-Гва-ра неперех. иссох- нуть, иссыхать за кем, чем-л. Ауыс д-а-уах[в-та-ва-11. Аб. Т. Он (ч,) иесох за тем делом.;100. ПРЕВЕРБ уах1в-та//ух!в-та+ КОРНИ
3163. Уах!в-та-дз-ра//уыхТв-та-дз-ра неперех. исчезнуть, пропасть, погибать из-за кого, чего-л. Ачвгьахачва д-р-уахТв- та-дз-х-1Т. Аб. Т. Он погиб из-за разбойников (пропал еза- ди разбойников).;100. ПРЕВЕРБ уах1в-та//ух!в-та+ КОРНИ
3164. Уажв-та-пе-ра//уых1в-га-ис-ра неперех. умереть, умирать из-за кого, чего-л. Ауыс д-а-уахШв-та-пе-уан. Аб. Т. Он умирал из-за того дела (умирал сзади дела),;100. ПРЕВЕРБ уах1в-та//ух!в-та+ КОРНИ
3165. Уажв-та-нш-ра//уыхТв-та-пш-ра неперех. смотреть, глядеть вслед кому, чему-л. Д-р-уахв-та-пш-уа Ййырхъвы- хуан. Аб. Т. Он (ч.), глядя им вслед, наблюдал за ними.;100. ПРЕВЕРБ уах1в-та//ух!в-та+ КОРНИ
3166. УахШв-та-с-ра//уыхШв-та-с-ра неперех. ударить, уда- рять, бить кого, что-л. сзади. Д-и-уахв-та-сы-н дкТайжьтЕ Аб. Т. Он (м.) его (ч.} повалил, ударив его сзади.;100. ПРЕВЕРБ уах1в-та//ух!в-та+ КОРНИ
3167. Уахв-та-хх-ра//уыхТв-та-хх-ра неперех. побежать, подбегать к кому, чему-л. сзади. Атшы д-а-уахТв-та-хх-уаи. Он (ч.) подбегал к лошади сзади,;100. ПРЕВЕРБ уах1в-та//ух!в-та+ КОРНИ
3168. УахТв-та-хТва//уыхв-та-к]ва неперех. быть привя- занным к кому, чему-л. сзади. Ауандырква ауахвтахван (#-а-уах!в-та-хТва-н). Аб. Т. Повозки были привязаны одна к другой сзади.;100. ПРЕВЕРБ уах1в-та//ух!в-та+ КОРНИ
3169. УахИв-та-хТва-ра//уыхИв-та-хТва-ра перех. привя- зать, привязывать кого, что-л. к кому, чему-н. сзади. Атщы ауандыр Й-а-уахГв-та-й-хТва-т!. Аб, Т. Он (м.) привязал ло- падь к повозке.;100. ПРЕВЕРБ уах1в-та//ух!в-та+ КОРНИ
3170. УахЁв-та-ца-ра//уыхИв-та-ца-ра  перех. погнать, гнать кого, что-л. кому, чему-н. сзади. Йахьшваз атшква- тьи руахШвтайцахт! (й-р-уахЁв-та-й-ца-х-т1). Аб. Т. Он (м.} погнал и отставших лошадей вслед за ними.;100. ПРЕВЕРБ уах1в-та//ух!в-та+ КОРНИ
3171. Уахв-та-ш-ра//уых1в-та-ш-ра неперех. лаять вслед за кем, чем-л. Ала руах!вташуан (й-р-уахТв-та-ш-уан). Аб. Т. Собака лаяла вслед за ними.;100. ПРЕВЕРБ уах1в-та//ух!в-та+ КОРНИ
3172. Хвы-н-гыла неперех. стоять на возвышении, Сат- раш атоба д-хвы-н-гыла-пТ. Т. Т. Ашахв, 92. Сатраш стоит на горе. У-з-хвы-н-гыл-у амахъвда пуымкъын. АПА, 130. Ты (м.) не руби сук, на котором стоишь. Адгьыл б-а-хвы-н- гыла-п!. Йард, 101. Ты (м.) стоишь на земле.;101. ПРЕВЕРБ хвы-н(ы)-+ КОРЕНЬ
"3173. Хвы:н-гыл-ра неперех. встать, вставать на возвы- шениие; наступить наступать на кого, что-л. АхПагара <-хвы-и-гыл-уашт!. Сгвы, 17. Я встану на возвышение. Ала ацыхъва у-а-квы-н-гылы-рквын йГауыцх[ит АПА, 41. Если наступишь на хвост собаки, она тебя укусит.";101. ПРЕВЕРБ хвы-н(ы)-+ КОРЕНЬ
3174. Хъа-ба-ра перех. видеть кого, что-л, на кем, чем-н. Толистан йчва ахъазбитГ (й-а-хъа-з-6-итП. Нышв, 200. То {в.) служит для меня памятью о Толистане (я в том вижу его цвет лица).;102. ПРЕВЕРБ хза +КОРЕНЬ
"3175. Хъа-батва-ра неперех. разбогатеть, богатеть на чем-л.; над чем-л. Адзыхь д-а-хъа-бава-н дахъачГвапГ. Аб. Т. Он (+.) находится (сидит) у родника, разбогатев на нем.";102. ПРЕВЕРБ хза +КОРЕНЬ
3176. Хъа-баха-ра неперех. карабкаться на ком, чем-л. по чему-н. Ачвымла д-хъа-бах-ун. Аб. Т. Он (ч.) карабкал- ся по лестнице.;102. ПРЕВЕРБ хза +КОРЕНЬ
3177. Хъа-б\Та-ра неперех. сгнить, гнить на ком, чем-л., над кем, чем-л. Ачва адзы Й-а-хъа-бг[-ун. Аб. Т. Сено гни- ло на воде (сено гнило над водой).;102. ПРЕВЕРБ хза +КОРЕНЬ
3178. Хъа-бкъа-ра перех. побить, бить кого-л. на ком, чем-л., над кем, чем-л. Ала адзыхь Й-гь-а-хъа-й-м-бкъа-тИ. 46. Т. Он не побил собаку над родником.;102. ПРЕВЕРБ хза +КОРЕНЬ
3179. Хъа-блыгьа-ра неперех. накатиться, накатываться на кого, что-л. Адзы д-а-къа-блыгь-ун. Аб. Т. Он (ч.) на- катывался на воду.;102. ПРЕВЕРБ хза +КОРЕНЬ
3180. Хъа-был-ра неперех. сгореть, гореть на чем-л., над чем-л. Аджьапкъ амца й-а-хъа-был-уан. Аб. Т. Стебель торел над огнем.;102. ПРЕВЕРБ хза +КОРЕНЬ
3181. Хъа-был-ра перех. сжечь, сжигать что-л. на чем- н., над чем-н. Аджьалкъ амца й-а-хъа-й-был-уан. Аб. Т. Он (м.) сжигал стебель над огнем.;102. ПРЕВЕРБ хза +КОРЕНЬ
3182. Хъа-га-ра перех. склонить, склонять кого-л. к че- му-н. (пронести кого-л. через верх к тому). Ачк!вын йыр- тахъыз д-а-хъа-р-га-11. Аб. Т. Они склонили парня к т0- му, что сами хотели (они его через верх к тому понесли. АмПвайсыгР сакъама д-а-хъа-на-га-тТ. Ныщв, 193. Путник случайно обнаружил мой кинжал (случай путника через верх понес на кинжал).;102. ПРЕВЕРБ хза +КОРЕНЬ
3183. Хъа-гыла неперех. стоять над ‘кем, чем-л., на ком, чем-л. АбазгьыргГа абаракъ рхъагыла (й-р-хъа-гыла) ща дрыч1вит!. Ашахв, 43. Абазги, над которыми развевается Флаг (флаг, стоя над ними), проливают кровь, Зыхьыз рЖвауа ашвхъымса д-хъа-гыла-пТ. АПА, 90. Тот, о ком говорят, стоит уже на пороге.;102. ПРЕВЕРБ хза +КОРЕНЬ
3184. Хъа-гыл-ра неперех. АРС, 390. Становиться, стать над кем, чем-л. Хчвынхъа гайын й-Та-хТ-хъа-гыл-тИ, А. тш., 101. Наша молодость пришла и встала над нами, ХЛайшва д-а-хъа-гыл-ит!. Амакъымква, 39. Он (ч.) стано- вится над нашим столом.;102. ПРЕВЕРБ хза +КОРЕНЬ
3185. Хъа-гва-ра перех. повалить, валить кого, что-л. на кого, что-н, над кем, чем-н. Ачвч1выс адзыхь й-а-хъа- р-гва-т1. Аб. Т. Они повалили бычка над родником.;102. ПРЕВЕРБ хза +КОРЕНЬ
3186. Хъа-гврым-ра неперех. стонать над кем, чем-л. Андакь д-а-хъа-гврым-уан. Аб. Т, Он (ч.) стонал над ямой.;102. ПРЕВЕРБ хза +КОРЕНЬ
3187. Хъа-гвы-гъь-ра неперех. сильно устать, уставать над кем, чем-л. Амшв д-а-хъа-гвы-гъьы-и дахъачТвапТ, Аб. Т. Он (ч.) сидит над медведем, сильно устав над ним.;102. ПРЕВЕРБ хза +КОРЕНЬ
3188. Хъатвыча-ра перех. утрамбовать, трамбовать что-л. на чем-н., сверху чего-н. Ашыхв амашакв йЙ-а-хъа- йгвыч-ун. Аб. Т. Он (м.) трамбовал солому сверх мешка.;102. ПРЕВЕРБ хза +КОРЕНЬ
3189. Хъа-гьагьа-ра неперех. нахлынуть, налететь на кого, что-л. (сверху кружиться на кого, что-л.). Изымдыр- дзакТва й-чТа-с-хъа-гьагьа-т ащейхъа. Ком., 29. ХГ 1986, 11. На меня незаметно налетело детство.;102. ПРЕВЕРБ хза +КОРЕНЬ
3190. Хъа-гьагьа-са-ра неперех. вертеться, кружиться сверху над кем, чем-л. Ауарба рхъагьагьасан (Й-р-жхъа- гъагьа-са-н) тларыдзхтГ. Аб. Т. Орел, покружившись над ними, исчез,;102. ПРЕВЕРБ хза +КОРЕНЬ
3191. Хъа-гьажь-ра неперех. прокатиться, катиться сверху над кем, чем-л. АхТахъв гархъагьажьт! (й-лТа-р- хъа-гьажь-т]). Аб, Т. Над ними прокатился камень.;102. ПРЕВЕРБ хза +КОРЕНЬ
3192. Хъа-Мва-ра неперех. АРС, 390. Засохнуть, засы- хать на чем-л. (будучи на поверхности чего-л,). Ам[аква ащап ва Й-р-хъа-гТва-т1Т, АРС, 390. Обувь засохла на но- гах. Алив атштва й-а-хъа-ГТва-тГ. Аб. Т. Сыр высох над очагом,;102. ПРЕВЕРБ хза +КОРЕНЬ
3193. Хъа-Мвыз-ра неперех. скользнуть, скользить над чем-л. Ахъаца адзыхь д-а-хъа-Мвыз-т[. Аб. Т. Мужчина зкользнул над родником.;102. ПРЕВЕРБ хза +КОРЕНЬ
3194. Хъа-Твв-ра неперех. сыпаться сверху, сверх зего-л. Анартыхв апщырхЙа й-а-хъа-гвв-уан. Аб. Т. Ку- зуруза сыпалась в ведро (сыпалась поверх ведра).;102. ПРЕВЕРБ хза +КОРЕНЬ
3195. ХъаМвыр-ра неперех. насыпаться большой мас- Юй сверху во`что-л. Анартыхв.аца й-а-хъа-Явры-тТ. Аб. Т. {укуруза насыпалась в закром. (насыпалась сверху-в з8- ром). . .;102. ПРЕВЕРБ хза +КОРЕНЬ
3196. Хъа-дд-ра неперех. прогреметь, греметь ‘над кем, ем-л. АжвМванд гаххъарде[ (й-Га-х-хъа-дд-тГ). Аб. Т. [ад ними прогремело небо.;102. ПРЕВЕРБ хза +КОРЕНЬ
3197. Хъз-джва-ра неперех. вырвать, рвать над чём-л. -дзы д-а-хъа-джв-ун. Аб. Т. Он (ч.) рвал над водой.;102. ПРЕВЕРБ хза +КОРЕНЬ
3198. Хъа-джеджва-ра неперех. постирать, стирать (за- вматься стиркой) над чем-л. Адзы д-а-хъа-джеджв-ун. 6. Т. Он {ч.) стирал над водой.;102. ПРЕВЕРБ хза +КОРЕНЬ
3199. Хъа-джвджва-ра перех. постирать, стирать что-л. над чем-н. АхГапчыпква адзы й-а-хъа-л-джвджв-ун. Аб. Т. Она (ж.) стирала вещи над водой.;102. ПРЕВЕРБ хза +КОРЕНЬ
3200. Хъа-дзах-ра нелерех. нашить, нашивать сверху {заниматься чашивкой). АпхШвыс д-хъа-дзах-уан. 46. Т. Женщина нашивала сверху (занималась нашивкой сверху).;102. ПРЕВЕРБ хза +КОРЕНЬ
3201. Хъа-дзах-ра перех. АРС, 391. Нашить, нашивать что-л. сверху. Авымжвы эмыгъра ахъалдзахуан (й-а-хъа- л-дзах-уан). Аб. Т. Она (ж.} нашивала что-то сверху на ру- кав черкески.;102. ПРЕВЕРБ хза +КОРЕНЬ
3202. Хъа-да-ра неперех. пропасть, исчезнуть, исчезать над чем-л. Амъагьи андакь Й-а-хъа-дз-1[. Аб. Т. И пояс пропал над ямой.;102. ПРЕВЕРБ хза +КОРЕНЬ
3203. Хъа-жж-ра неперех. литься сверху во что-л. Адзы ашвандрыйа Й-а-хъа-жж-уан. Аб. Т. Вода сверху лилась в бочку.;102. ПРЕВЕРБ хза +КОРЕНЬ
3204. Хъа-жвагва-ра перех. запихать, запихивать что-л. сверху кому, чему-н. Анартыхв аца й-а-хъа-й-жвагв-уи, Аб. Т. Он (м.) сверху запихивал кукурузу в. амбар.;102. ПРЕВЕРБ хза +КОРЕНЬ
3205. Хъа-жв-ра неперех. свариться, вариться наверху чего-л. Анартыхв ачуан ‘й-а-хъа-жв-уан, Аб. Т. Кукуруза варилась наверху котла.;102. ПРЕВЕРБ хза +КОРЕНЬ
3206. Хъа-жв-ра перех. сварить, варить что-л. наверху чего-н. Анартыхв ачуан й-а-хъа-л-жв-уан. Аб. Т. Она (ж.) варила кукурузу сверху котла.;102. ПРЕВЕРБ хза +КОРЕНЬ
3207. Хъа-жвжва-ра перех. разорвать, разрывать что-л. на мелкие куски над чем-н. Ашвъабгььы амца й-а-хъа-й- жвжва-тТ. Аб, Т. Он (м.) разорвал на мелкие куски бума- гу над огнем.;102. ПРЕВЕРБ хза +КОРЕНЬ
3208. Хъа-загъ-ра неперех. успокоиться, успокаиваться над чем-л. Асаби адзыхь д-гь-а-хъа-м-загъ-уазтГ. Аб. Т. Ре- бенок над родником не успокаивался,;102. ПРЕВЕРБ хза +КОРЕНЬ
3209. Хъа-зак-ра перех. побить, бить кого-л. над чем-н. около чего-н. Аламщ!ауыр ахъвшва Й-а-хъа-й-зак-тГ. Аб. Т. Он (м.} побил бродячую собаку у очага.;102. ПРЕВЕРБ хза +КОРЕНЬ
3210. Хъа-й-ра неперех. вырасти, вырастать сверху ко- то, чего-л. Ажвахъа гасхъайыт! (й-г!а-с-хъа-Йы-т[) сара ужвинае асатучпара салалхуазтын. Ком., 31.\.1986, 9. Пусть на мне вырастет свиная голова, если я еще займусь торговлей.;102. ПРЕВЕРБ хза +КОРЕНЬ
3211. Хъа-кша-ра неперех. ударить, ударять сверху над кем, чем-л. Асаби ачТвМванква д-р-хъа-кшьун. Аб. Т. Ре- бенок ударял колья (ударял колья сверху).;102. ПРЕВЕРБ хза +КОРЕНЬ
3212. Хъа-ква-ра неперех. падать, иди на что-л. сверху {© дожде), Аква ашвандрыйа Й-а-къа-ква-1Т. Аб. Т. Дождь шел (падал) сверху на бочку.;102. ПРЕВЕРБ хза +КОРЕНЬ
3213. Хъа-къьа-ра лерех. набросить, набрасывать что-л.  на кого, что-н. Атшы акъамчы ахъайкъьан (й-а-хъа-й- къьа-н) йайрыхТат!Т. Аб. Т. Он (м.) напугал лошадь, на- бросив на нее плетку.;102. ПРЕВЕРБ хза +КОРЕНЬ
3214. Хъа-къькъьа-ра перех. разрубить, рубить что-л. над чем-н, на мелкие куски. АмшИивагьи адзыхь й-а-хъа- й-къькъьа-1Т. Аб. Т. Он (м.) и дрова разрубил на мелкие куски над родником.;102. ПРЕВЕРБ хза +КОРЕНЬ
3215. Хъа-кГра перех. задержать, задерживать кого, что-л. сверху. Ауага ахъайкШын ({й-а-хъа-й-кТы-н) йымапГ. Муртат, 17. Он (м.) задерживает людей (он их задержива- ет сверху). .;102. ПРЕВЕРБ хза +КОРЕНЬ
3216. Хъа-ыкТа-ра неперех. светить, сверкать над кем» чем-л. Амара! Умака мамырта, йышкыту у-ГТа-р-хъа- ка! УЧакЕа, 30. Солнце! Свети мирно, свети над всеми,;102. ПРЕВЕРБ хза +КОРЕНЬ
3217. Хъа-вШваба-ра перех. выкупать, купать кого, что- л. над чем-н. АкТьанджь альагьан д-а-хъа-л-кШваб-ун. Аб. Т. Она (ж.) купала куклу над тазом.;102. ПРЕВЕРБ хза +КОРЕНЬ
3218. Хъа-вкГва-ра неперех. капать сверху на кого, что-л. Ахш амажвадза Й-а-хъа- вы в-ун. Аб. Т. Молоко сверху капало на тесто.;102. ПРЕВЕРБ хза +КОРЕНЬ
3219. Хъа-кв-ла-с-ра неперех. дотронуться, дотрагива- ться до кого, чего-л, сверху. Д-р-хъа-вв-ла-еы-н ахъаз хьмыхьквак{ дщаТалхт! ауи. А. тш., 27. Он просто дотро- нулся до холодной закуски и лег спать.;102. ПРЕВЕРБ хза +КОРЕНЬ
3220. Хъа-квыр-ра неперех. подползти, подползать сверху к кому, чем чему-л. Ачк(вын андакь д-а-хъа- «выр-т1. Аб. Т. Парень сверху подполз к яме.;102. ПРЕВЕРБ хза +КОРЕНЬ
3221. Ахьта дащын амца д-а-хъа-кьазызы-р-кТв-ун, Аб. Т. Он (ч.), сильно продрогнув, продолжал дрожать над ог- нем,;102. ПРЕВЕРБ хза +КОРЕНЬ
3222. Хъа-мах-ра неперех. потерять, терять сознание над кем, чем-л. Ахвы д-и-хъа-мах-1Г. Аб, Т. Он (ч.) поте- рял сознание над раненым.;102. ПРЕВЕРБ хза +КОРЕНЬ
3223. Хъа-ныкъва-ра неперех. ходить по чем-л., поверх чего-л. Сйыбара амыгъьква амадата аквын с-шы-р-хъа- ныкъв-уз. Нышв, 12. Я только босиком ходил по колючкам своего сиротетва.;102. ПРЕВЕРБ хза +КОРЕНЬ
3224. Хъа-па-ра неперех. АРС, 392. Напороться, напа- рываться на что-л. острое (прыгать сверху на что-н.). Ауи акТвар апны амыгъгьи хТ-хъа-п-ун. А. тш., 77. В том уще- лье мы настулали (напарывались) и на колючки.;102. ПРЕВЕРБ хза +КОРЕНЬ
3225. Хъа-па-ра неперех. АРС, 392. Плести, занима- ться плетением (сверху нанизать, нанизывать) Алыгажв дымгвжважвауа д-хъа-п-ун. Аб, Т. Старик, не торопясь, плел (плетень).;102. ПРЕВЕРБ хза +КОРЕНЬ
3226. Хъа-па-ра перех. АРС, 392. Плести плетень (сверху нанизать, нанизывать хворостину), Ач1вгван ларыс ш?ыцква баца рхъайшшит[ ишндзата й-р-хъа-й-па-уа. Йын- джьыгь, 42. Он (м.) на колья сажает хворостину, красиво нанизывая ее на них.;102. ПРЕВЕРБ хза +КОРЕНЬ
3227. Хъа-пашаша-ра неперех. возиться над кем, чем- л. АпхШвыспа адзыхь д-а-хъа-пашаш-ун. Аб. Т. Девушка возилась над родником.;102. ПРЕВЕРБ хза +КОРЕНЬ
3228. Хъа-пса-ра перех. высыпать что-л. (сыпучее) над кем, чем-н. ГЧазали анышвкъвара ашвхъымса й-а-хъа-й- пса-тГ. Ачквын, 157. Газали высыпал мусор над порогом. Ашыла амашакв й-а-хъа-пса-х. Аб. Т. Ты в мешок досы- лай муки (досылай сверху в мешок).;102. ПРЕВЕРБ хза +КОРЕНЬ
3229. Хъа-пеапса-ра неперех. отсыреть, сыреть над чем- л. Амиы адзы й-а-хъа-псапса-тГ. Аб. Т. Дрова отсырели над водой.;102. ПРЕВЕРБ хза +КОРЕНЬ
3230. Хъа-псапса-ра неперех. мигнуть (сверху). Джьан- дра Йылаква ахъапсапсун (й-а-хъа-пеапс-ун). Джьандра, 123. Глаза Джандры замигали.;102. ПРЕВЕРБ хза +КОРЕНЬ
"3231. Хъа-пе-ра неперех. умереть дохнуть, умирать над кем, чем-л.; умереть, дохнуть, умирать на чем-л. Ачвынц!- ква адзы й-а-хъа-пс-уан. Аб. Т. Мухи дохли над водой. АцТис ащла й-хъа-псы-тТ. Аб. Т. Воробей подох на дереве.";102. ПРЕВЕРБ хза +КОРЕНЬ
3232. Хъа-песТа-ра неперех. лететь, летать над кем, чем-л. Ауарба рхъапсегГун (й-р-хъа-пссгГ-ун). Аб. Т. Над ними летел орел.;102. ПРЕВЕРБ хза +КОРЕНЬ
3233. Хъа-п-тш-ра неперех. разбиться, разбиваться над кем, чем-л. Ач1Твыца адзыхь й-а-хъа-п-тшы-т[. Аб. Т. Стек- ло разбилось над родником.;102. ПРЕВЕРБ хза +КОРЕНЬ
3234. Хъа-п-тш-ра перех. разбить, разбивать кого, что-л. над кем, чем-л. Ач]выца адзыхь й-а-хъа-пы-р-тшы-т[. Аб. Т. Они разбили стекло над родником.;102. ПРЕВЕРБ хза +КОРЕНЬ
3235. Хъа-п-тштш-ра неперех. разбиться, разбиваться над кем, чем-л. на мелки куски. АЧвыца адзыхь Й-а-хъа- п-тштшы-тГ, Аб. Т. Стекло разбилось над родником на мелкие куски.;102. ПРЕВЕРБ хза +КОРЕНЬ
3236. Хъа-п-гытш-ра перех. разбить, разбивать кого, что-л. над кем, чем-н. на мелкие куски. Авыца адзыхь й-а-къа-пы-р-тштвы-т. Аб. Т. Они разрубили стекло над родником на мелкие куски.;102. ПРЕВЕРБ хза +КОРЕНЬ
3237. Хъа-пха-ра неперех. согреться, согреваться, гре- ться сверху. Асараква амара Пархъапхун (й-Та-р-къа-пх- уан). Аб. Т. Ягнят согревало солнце (тепло солнца направ- лалось на ягнят).;102. ПРЕВЕРБ хза +КОРЕНЬ
3238. Хъа-ихт-ра неперех. заболеть чесоткой над чем-л. 'АхТвыс аччараква Й-р-хъа-пхт-1Г. Аб. Т. Теленок заболел над кормушками чесоткой.;102. ПРЕВЕРБ хза +КОРЕНЬ
3239. Хъа-ихха-ра перех. очистить, очищать что-л. над чем-н. Абацаква адзы й-а-хъа-й-ихх-ун. Аб. Т. Он (м.) очи- щал над водой хворостины от сучьев.;102. ПРЕВЕРБ хза +КОРЕНЬ
3240. Хъа-пхьадза-ра неперех. читать над покойником или жертвенным животным религиозный текст. Пеы д-и- хъа-пхьадз-ун. Аб. Т. Он (ч.) читал над покойником. Ауаса д-а-хъа-пхьадз-ун. Аб. Т. Он (ч.) читал над жертвенной ов- цой.;102. ПРЕВЕРБ хза +КОРЕНЬ
3241. Хъа-пша-е лек. атр. суб. АРС, 393. Ветреный, легкомыеленный. Гвыв выс хъа-пша-с-кТ днарыдгылтГ. Аб. Т. К ним подошел легкомысленный человек. *;102. ПРЕВЕРБ хза +КОРЕНЬ
3242. Хъа-ШаньТь-ра неперех. набухнуть, набухать над чем-л. (© почках деревьев). Ац[Гла адзы й-а-хъа-ШанкТь-тИ. А6. Т. Почки дерева набухли над водой.;102. ПРЕВЕРБ хза +КОРЕНЬ
3243. Хъа-Шла-ра неперех. насыпаться, сыпаться свер- ху. Агвадз амашакв Й-а-хъа-Шл-уи. Аб. Т. Пшеница сы- палась в мешок (сыпалась сверху в мешок).;102. ПРЕВЕРБ хза +КОРЕНЬ
3244. Хъа-радза-ра перех. процедить, цедить что-л. над чем-н. Ахш ачуан Й-а-хъа-л-радз-ун. Аб. Т. Она (ж.) над котлом цедила молоко.;102. ПРЕВЕРБ хза +КОРЕНЬ
3245. Хъа-р-съвгъва-ра перех. АРС, 393. Натянуть, на- тягивать что-л. на кого, что-н, Атшы агъвра ахъайргьв- гъвун (й-а-хъа-й-р-гъвгъв-ун). Он (м.) натягивал уздечку на лошадь,;102. ПРЕВЕРБ хза +КОРЕНЬ
"3246. Хъа-р-къвакъва-ра перех. измельчить, измельчать что-л. над чем-н.; побить, бить кого-л. над чем-н. Акъван ахъвшва й-а-хъа-й-р-къвакъв-ун. Аб. Т. Он (м.) измельчал укроп над котлом. АчВвын адзыхь д-а-хъа-ды-р-къвакъв- ушы-н. Аб. Т. Они хотели побить парня над родником.";102. ПРЕВЕРБ хза +КОРЕНЬ
3241. Хъа-р-къвч1-ра перех. размять, мять что-л. над кем, чем-н. прополоскать, полоскать что-л., над чем-л. Ага амца й-а-хъа-йы-р-къач[-уан. 46. Т. Он (м.) мял ремень над огнем. Аджвджвахьаква адзы й-а-хъа-лы-р-къвч!-уан, Аб. Т. Она (ж.) на воде (над водой) полоскала белье.;102. ПРЕВЕРБ хза +КОРЕНЬ
3248. Хъа-р-къвыд-ра перех. выстричь, стричь что-л, над чем-н. Ачва амартан Й-а-хъа-лы-р-къвыд-уан. Аб. Т. Она (ж.) стригла шкуру над корзиной.;102. ПРЕВЕРБ хза +КОРЕНЬ
"3249. Хъяа-р-па-ра перех, АРС, 393. Закрыть, закрывать что-л. сверху; набросить, набрасывать что-л. на кого, что-н. Ачуан ахъарпа ахъалырпахтГ (й-а-хъа-лы-р-па-х-т[). Аб. Т. Она (ж.) закрыла котел крышкой. Аквыджьма шварах чва ахъаумырпан {й-а-хъа-у-мы-р-па-н). АЦА, 34. На волка не набрасывай оленью шкуру. Алачва йхъайырпат[ {й-й-хъа- йы-р-па-11). АПА, 41. Он (м.) натянул на себя собачью шку- ру. Ани амашакв ухъасырпап! (й`у-хъа-сы-р-па-п!). Т. Т. Ашахь, 46. Я на тебя натяну тот мешок.";102. ПРЕВЕРБ хза +КОРЕНЬ
"3250. Хъа-р-иш-ра перех. побудить кого-л.; посмотреть сверху на кого, что-н. Апеынамхъа уца д-а-хъа-у-мы- ришы-н. АПА, 49. Не позволяй жадному посмотреть на свой закром.";102. ПРЕВЕРБ хза +КОРЕНЬ
3251. Хъа-р-хъа-ра перех. натянуть, натягивать что-л. на что-н., вкрутить, вкручивать что-л. на что-н. Ашвапа адзамбыр й-хъа-йы-р-хъа-тИ//й-а-хъа-йы-р-хъа-Т. Аб, Т. Он (м.) вкрутил гайку в ось.;102. ПРЕВЕРБ хза +КОРЕНЬ
3252. Хъа-ры-багъьа-ра перех. АРС, 394. Укрепить, ук- реплять что-л. на чем-н. Атшбыг ахва анапыркТыра хъай- рыбагъьат[! (й-хъа-й-ры-багъьа-т[ // й-а-хъа-й-ры-багъьа-т1). А6. Т. Он (м.) укрепил держатель на ручке косы.;102. ПРЕВЕРБ хза +КОРЕНЬ
3253. Хъа-ры-каца-ра перех. вытрясти, трясти кого, что-л. сверху кого, что-н. Нурхан й-л-хъа-й-ры-каца-пхьа- дза счвапсаква вьазызуан. Нышв, 80. Я дрожал по мере того, как он {м.) тряс Нурхан (он то на нее тряе).;102. ПРЕВЕРБ хза +КОРЕНЬ
3254. А-хъа-ры-с-ра перех. сократить, сокращать что-л. сверху чего-н. Угвы йту уШвыма —й-а-хъа-ры-с. Сгвы, 11. Если ты (м.) написэл о том, что на душе, сокращай его (сверху того).;102. ПРЕВЕРБ хза +КОРЕНЬ
3255. Хъа-ры-хъва-ра перех. согнуть, гнуть что-л. на чем-н. АхъацТа адзамбыр й-а-хъа-й-ры-хъвалТ. Аб. Т. Он {м.) согнул проволоку на оси,;102. ПРЕВЕРБ хза +КОРЕНЬ
3256. Хъа-ры-хъванч-ра перех. АРС, 394. Завинтить, за- винчивать что-л. на чем-н. Адзамбыр ашвапа хъайрыхъван- чуан (й-хъа-й-ры-хъванч-уан//-а-хъа-й-ры-хъванч-уан). Аб. Т. Он (м.) на ось завинчивал гайку.;102. ПРЕВЕРБ хза +КОРЕНЬ
3257. Хъа-с-ра неперех. схватить за голову, направить (удар) на голову моргнуть, моргать. ДТайыдххылын д-тТа- й-хъа-е-[. Ком., 27.УП.1985. 6. Он (ч.), подбежал к нему (м.), схватил его за голову (направил удар на голову). Ауи йылахъв тТахъамсуа (й-Та-хъа-м-с-уа) дгылан. Нышв, 7. Он (м.) стоял, не моргнув.;102. ПРЕВЕРБ хза +КОРЕНЬ
3258. Хъа-сачТ-ра неперех. сгореть, гореть над чем-л., на чем-л. Агъвы амца й-а-хъа-сач1-уан. Аб. Т. Доска го- рела над огнем.;102. ПРЕВЕРБ хза +КОРЕНЬ
